State,District,Market,StateDistrictMarket,Commodity,Variety,Grade,Arrival_Date,Min Price,Max Price,Modal Price
Uttar Pradesh,Ghaziabad,Ghaziabad,Uttar PradeshGhaziabadGhaziabad,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,31/07/2023,5950,6050,6000
Uttar Pradesh,Ghaziabad,Ghaziabad,Uttar PradeshGhaziabadGhaziabad,Bhindi(Ladies Finger),Bhindi,FAQ,31/07/2023,2900,3000,2940
Uttar Pradesh,Ghaziabad,Ghaziabad,Uttar PradeshGhaziabadGhaziabad,Bitter gourd,Bitter Gourd,FAQ,31/07/2023,2800,2900,2850
Uttar Pradesh,Ghaziabad,Ghaziabad,Uttar PradeshGhaziabadGhaziabad,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,31/07/2023,8750,8850,8800
Uttar Pradesh,Ghaziabad,Ghaziabad,Uttar PradeshGhaziabadGhaziabad,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,31/07/2023,9550,9650,9600
Uttar Pradesh,Ghaziabad,Ghaziabad,Uttar PradeshGhaziabadGhaziabad,Bottle gourd,Bottle Gourd,FAQ,31/07/2023,2350,2450,2400
Uttar Pradesh,Ghaziabad,Ghaziabad,Uttar PradeshGhaziabadGhaziabad,Brinjal,Round/Long,FAQ,31/07/2023,2800,2900,2860
Uttar Pradesh,Ghaziabad,Ghaziabad,Uttar PradeshGhaziabadGhaziabad,Capsicum,Capsicum,FAQ,31/07/2023,4450,4550,4500
Uttar Pradesh,Ghaziabad,Ghaziabad,Uttar PradeshGhaziabadGhaziabad,Cucumbar(Kheera),Cucumbar,FAQ,31/07/2023,2000,2080,2040
Uttar Pradesh,Ghaziabad,Ghaziabad,Uttar PradeshGhaziabadGhaziabad,Garlic,UP,FAQ,31/07/2023,6950,7050,7000
Uttar Pradesh,Ghaziabad,Ghaziabad,Uttar PradeshGhaziabadGhaziabad,Green Chilli,Green Chilly,FAQ,31/07/2023,4150,4250,4200
Uttar Pradesh,Ghaziabad,Ghaziabad,Uttar PradeshGhaziabadGhaziabad,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,31/07/2023,9550,9650,9600
Uttar Pradesh,Ghaziabad,Ghaziabad,Uttar PradeshGhaziabadGhaziabad,Gur(Jaggery),Yellow,FAQ,31/07/2023,4950,5050,5000
Uttar Pradesh,Ghaziabad,Ghaziabad,Uttar PradeshGhaziabadGhaziabad,Maize,Yellow,FAQ,31/07/2023,2120,2140,2130
Uttar Pradesh,Ghaziabad,Ghaziabad,Uttar PradeshGhaziabadGhaziabad,Mango,Chausa,Medium,31/07/2023,2350,2450,2400
Uttar Pradesh,Ghaziabad,Ghaziabad,Uttar PradeshGhaziabadGhaziabad,Mousambi(Sweet Lime),Mousambi,Medium,31/07/2023,2950,3050,3000
Uttar Pradesh,Ghaziabad,Ghaziabad,Uttar PradeshGhaziabadGhaziabad,Mustard,Sarson(Black),FAQ,31/07/2023,5425,5475,5450
Uttar Pradesh,Ghaziabad,Ghaziabad,Uttar PradeshGhaziabadGhaziabad,Mustard Oil,Mustard Oil,FAQ,31/07/2023,12050,12150,12100
Uttar Pradesh,Ghaziabad,Ghaziabad,Uttar PradeshGhaziabadGhaziabad,Onion,Red,FAQ,31/07/2023,1470,1600,1575
Uttar Pradesh,Ghaziabad,Ghaziabad,Uttar PradeshGhaziabadGhaziabad,Papaya,Papaya,Medium,31/07/2023,2350,2450,2400
Uttar Pradesh,Ghaziabad,Ghaziabad,Uttar PradeshGhaziabadGhaziabad,Pomegranate,Pomogranate,Medium,31/07/2023,6400,6500,6450
Uttar Pradesh,Ghaziabad,Ghaziabad,Uttar PradeshGhaziabadGhaziabad,Potato,Desi,FAQ,31/07/2023,1250,1350,1300
Uttar Pradesh,Ghaziabad,Ghaziabad,Uttar PradeshGhaziabadGhaziabad,Pumpkin,Pumpkin,FAQ,31/07/2023,1600,1700,1660
Uttar Pradesh,Ghaziabad,Ghaziabad,Uttar PradeshGhaziabadGhaziabad,Rice,III,FAQ,31/07/2023,2950,3050,3000
Uttar Pradesh,Ghaziabad,Ghaziabad,Uttar PradeshGhaziabadGhaziabad,Sugar,Medium,FAQ,31/07/2023,3890,3910,3900
Uttar Pradesh,Ghaziabad,Ghaziabad,Uttar PradeshGhaziabadGhaziabad,Tomato,Deshi,FAQ,31/07/2023,7000,7100,7050
Uttar Pradesh,Ghaziabad,Ghaziabad,Uttar PradeshGhaziabadGhaziabad,Water Melon,Water Melon,Medium,31/07/2023,900,980,940
Uttar Pradesh,Ghaziabad,Ghaziabad,Uttar PradeshGhaziabadGhaziabad,Wheat,Dara,FAQ,31/07/2023,2250,2270,2260
Uttar Pradesh,Ghaziabad,Ghaziabad,Uttar PradeshGhaziabadGhaziabad,White Peas,White Peas,FAQ,31/07/2023,5550,5650,5600
Uttar Pradesh,Ghaziabad,Noida,Uttar PradeshGhaziabadNoida,Apple,Delicious,Medium,31/07/2023,7850,8050,7950
Uttar Pradesh,Ghaziabad,Noida,Uttar PradeshGhaziabadNoida,Banana - Green,Banana - Green,FAQ,31/07/2023,1840,2040,1940
Uttar Pradesh,Ghaziabad,Noida,Uttar PradeshGhaziabadNoida,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,FAQ,31/07/2023,6520,6620,6570
Uttar Pradesh,Ghaziabad,Noida,Uttar PradeshGhaziabadNoida,Bhindi(Ladies Finger),Bhindi,FAQ,31/07/2023,2600,2700,2650
Uttar Pradesh,Ghaziabad,Noida,Uttar PradeshGhaziabadNoida,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,31/07/2023,9500,9600,9550
Uttar Pradesh,Ghaziabad,Noida,Uttar PradeshGhaziabadNoida,Bottle gourd,Bottle Gourd,FAQ,31/07/2023,2300,2390,2340
Uttar Pradesh,Ghaziabad,Noida,Uttar PradeshGhaziabadNoida,Brinjal,Round/Long,FAQ,31/07/2023,2770,2880,2820
Uttar Pradesh,Ghaziabad,Noida,Uttar PradeshGhaziabadNoida,Cabbage,Cabbage,FAQ,31/07/2023,1440,1550,1490
Uttar Pradesh,Ghaziabad,Noida,Uttar PradeshGhaziabadNoida,Capsicum,Capsicum,FAQ,31/07/2023,3550,3650,3600
Uttar Pradesh,Ghaziabad,Noida,Uttar PradeshGhaziabadNoida,Cucumbar(Kheera),Cucumbar,FAQ,31/07/2023,2020,2130,2070
Uttar Pradesh,Ghaziabad,Noida,Uttar PradeshGhaziabadNoida,Green Chilli,Green Chilly,FAQ,31/07/2023,4130,4240,4180
Uttar Pradesh,Ghaziabad,Noida,Uttar PradeshGhaziabadNoida,Lemon,Lemon,FAQ,31/07/2023,3350,3550,3450
Uttar Pradesh,Ghaziabad,Noida,Uttar PradeshGhaziabadNoida,Mango,Dusheri,Medium,31/07/2023,2000,2200,2100
Uttar Pradesh,Ghaziabad,Noida,Uttar PradeshGhaziabadNoida,Masur Dal,Masur Dal,FAQ,31/07/2023,8650,8750,8700
Uttar Pradesh,Ghaziabad,Noida,Uttar PradeshGhaziabadNoida,Mousambi(Sweet Lime),Mousambi,Medium,31/07/2023,2830,3030,2930
Uttar Pradesh,Ghaziabad,Noida,Uttar PradeshGhaziabadNoida,Onion,Bombay (U.P.),FAQ,31/07/2023,1500,1600,1550
Uttar Pradesh,Ghaziabad,Noida,Uttar PradeshGhaziabadNoida,Onion,Red,FAQ,31/07/2023,1470,1580,1520
Uttar Pradesh,Ghaziabad,Noida,Uttar PradeshGhaziabadNoida,Papaya,Papaya,Medium,31/07/2023,2320,2520,2420
Uttar Pradesh,Ghaziabad,Noida,Uttar PradeshGhaziabadNoida,Pomegranate,Pomogranate,Medium,31/07/2023,6250,6450,6350
Uttar Pradesh,Ghaziabad,Noida,Uttar PradeshGhaziabadNoida,Potato,(Red Nanital),FAQ,31/07/2023,1300,1400,1350
Uttar Pradesh,Ghaziabad,Noida,Uttar PradeshGhaziabadNoida,Potato,Desi,FAQ,31/07/2023,1250,1350,1300
Uttar Pradesh,Ghazipur,Gazipur,Uttar PradeshGhazipurGazipur,Apple,Delicious,Medium,31/07/2023,10000,10200,10100
Uttar Pradesh,Ghazipur,Gazipur,Uttar PradeshGhazipurGazipur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,31/07/2023,12980,13020,13000
Uttar Pradesh,Ghazipur,Gazipur,Uttar PradeshGhazipurGazipur,Barley (Jau),Dara,FAQ,31/07/2023,2150,2190,2170
Uttar Pradesh,Ghazipur,Gazipur,Uttar PradeshGhazipurGazipur,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,FAQ,31/07/2023,6380,6420,6400
Uttar Pradesh,Ghazipur,Gazipur,Uttar PradeshGhazipurGazipur,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,31/07/2023,5690,5730,5710
Uttar Pradesh,Ghazipur,Gazipur,Uttar PradeshGhazipurGazipur,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,31/07/2023,9480,9520,9500
Uttar Pradesh,Ghazipur,Gazipur,Uttar PradeshGhazipurGazipur,Bottle gourd,Bottle Gourd,FAQ,31/07/2023,1980,2020,2000
Uttar Pradesh,Ghazipur,Gazipur,Uttar PradeshGhazipurGazipur,Brinjal,Brinjal,FAQ,31/07/2023,2480,2520,2500
Uttar Pradesh,Ghazipur,Gazipur,Uttar PradeshGhazipurGazipur,Green Chilli,Green Chilly,FAQ,31/07/2023,4880,4920,4900
Uttar Pradesh,Ghazipur,Gazipur,Uttar PradeshGhazipurGazipur,Gur(Jaggery),Yellow,FAQ,31/07/2023,4495,4535,4515
Uttar Pradesh,Ghazipur,Gazipur,Uttar PradeshGhazipurGazipur,Lentil (Masur)(Whole),Kala Masoor New,FAQ,31/07/2023,6790,6830,6810
Uttar Pradesh,Ghazipur,Gazipur,Uttar PradeshGhazipurGazipur,Masur Dal,Masur Dal,FAQ,31/07/2023,8200,8240,8220
Uttar Pradesh,Ghazipur,Gazipur,Uttar PradeshGhazipurGazipur,Mousambi(Sweet Lime),Mousambi,Medium,31/07/2023,3950,3990,3970
Uttar Pradesh,Ghazipur,Gazipur,Uttar PradeshGhazipurGazipur,Mustard,Sarson(Black),FAQ,31/07/2023,5450,5490,5470
Uttar Pradesh,Ghazipur,Gazipur,Uttar PradeshGhazipurGazipur,Mustard Oil,Mustard Oil,FAQ,31/07/2023,13130,13170,13150
Uttar Pradesh,Ghazipur,Gazipur,Uttar PradeshGhazipurGazipur,Onion,Red,FAQ,31/07/2023,1500,1540,1520
Uttar Pradesh,Ghazipur,Gazipur,Uttar PradeshGhazipurGazipur,Potato,Desi,FAQ,31/07/2023,1180,1220,1200
Uttar Pradesh,Ghazipur,Gazipur,Uttar PradeshGhazipurGazipur,Pumpkin,Pumpkin,FAQ,31/07/2023,1630,1670,1650
Uttar Pradesh,Ghazipur,Gazipur,Uttar PradeshGhazipurGazipur,Rice,Fine,FAQ,31/07/2023,4060,4100,4080
Uttar Pradesh,Ghazipur,Gazipur,Uttar PradeshGhazipurGazipur,Rice,III,FAQ,31/07/2023,2630,2670,2650
Uttar Pradesh,Ghazipur,Gazipur,Uttar PradeshGhazipurGazipur,Tomato,Hybrid,FAQ,31/07/2023,8080,8120,8100
Uttar Pradesh,Ghazipur,Gazipur,Uttar PradeshGhazipurGazipur,Wheat,Dara,FAQ,31/07/2023,2260,2300,2280
Uttar Pradesh,Ghazipur,Gazipur,Uttar PradeshGhazipurGazipur,White Peas,White Peas,FAQ,31/07/2023,5330,5370,5350
Uttar Pradesh,Gorakhpur,Sehjanwa,Uttar PradeshGorakhpurSehjanwa,Onion,Red,FAQ,31/07/2023,1475,1490,1480
Uttar Pradesh,Gorakhpur,Sehjanwa,Uttar PradeshGorakhpurSehjanwa,Potato,Potato,FAQ,31/07/2023,1205,1215,1210
Uttar Pradesh,Gorakhpur,Sehjanwa,Uttar PradeshGorakhpurSehjanwa,Tomato,Hybrid,FAQ,31/07/2023,7995,8005,8000
Uttar Pradesh,Hamirpur,Muskara,Uttar PradeshHamirpurMuskara,Onion,Red,FAQ,31/07/2023,1420,1500,1470
Uttar Pradesh,Hamirpur,Muskara,Uttar PradeshHamirpurMuskara,Potato,Potato,FAQ,31/07/2023,1230,1320,1280
Uttar Pradesh,Hamirpur,Muskara,Uttar PradeshHamirpurMuskara,Tomato,Deshi,FAQ,31/07/2023,8200,8400,8300
Uttar Pradesh,Hardoi,Hardoi,Uttar PradeshHardoiHardoi,Onion,Pusa-Red,FAQ,31/07/2023,1545,1635,1590
Uttar Pradesh,Hardoi,Hardoi,Uttar PradeshHardoiHardoi,Potato,Kufri Megha,FAQ,31/07/2023,1130,1200,1165
Uttar Pradesh,Hardoi,Hardoi,Uttar PradeshHardoiHardoi,Tomato,Hybrid,FAQ,31/07/2023,7730,7790,7750
Uttar Pradesh,Hardoi,Madhoganj,Uttar PradeshHardoiMadhoganj,Apple,Kasmir/Shimla - II,Medium,31/07/2023,9900,9950,9920
Uttar Pradesh,Hardoi,Madhoganj,Uttar PradeshHardoiMadhoganj,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,31/07/2023,5600,5670,5640
Uttar Pradesh,Hardoi,Madhoganj,Uttar PradeshHardoiMadhoganj,Bottle gourd,Bottle Gourd,FAQ,31/07/2023,1900,2000,1950
Uttar Pradesh,Hardoi,Madhoganj,Uttar PradeshHardoiMadhoganj,Brinjal,Round/Long,FAQ,31/07/2023,2250,2300,2270
Uttar Pradesh,Hardoi,Madhoganj,Uttar PradeshHardoiMadhoganj,Green Chilli,Green Chilly,FAQ,31/07/2023,5600,5650,5620
Uttar Pradesh,Hardoi,Madhoganj,Uttar PradeshHardoiMadhoganj,Groundnut,Local,FAQ,31/07/2023,6400,6500,6450
Uttar Pradesh,Hardoi,Madhoganj,Uttar PradeshHardoiMadhoganj,Gur(Jaggery),Yellow,FAQ,31/07/2023,3600,3700,3650
Uttar Pradesh,Hardoi,Madhoganj,Uttar PradeshHardoiMadhoganj,Lentil (Masur)(Whole),Masoor Gola,FAQ,31/07/2023,6750,6850,6800
Uttar Pradesh,Hardoi,Madhoganj,Uttar PradeshHardoiMadhoganj,Maize,Hybrid/Local,FAQ,31/07/2023,2000,2050,2025
Uttar Pradesh,Hardoi,Madhoganj,Uttar PradeshHardoiMadhoganj,Mustard,Lohi Black,FAQ,31/07/2023,5450,5500,5470
Uttar Pradesh,Hardoi,Madhoganj,Uttar PradeshHardoiMadhoganj,Onion,Red,FAQ,31/07/2023,1550,1600,1580
Uttar Pradesh,Hardoi,Madhoganj,Uttar PradeshHardoiMadhoganj,Paddy(Dhan)(Common),Paddy Coarse,FAQ,31/07/2023,2000,2070,2040
Uttar Pradesh,Hardoi,Madhoganj,Uttar PradeshHardoiMadhoganj,Pomegranate,Other,Medium,31/07/2023,6700,6750,6730
Uttar Pradesh,Hardoi,Madhoganj,Uttar PradeshHardoiMadhoganj,Potato,Badshah,FAQ,31/07/2023,1130,1200,1160
Uttar Pradesh,Hardoi,Madhoganj,Uttar PradeshHardoiMadhoganj,Pumpkin,Pumpkin,FAQ,31/07/2023,1750,1800,1780
Uttar Pradesh,Hardoi,Madhoganj,Uttar PradeshHardoiMadhoganj,Rice,III,FAQ,31/07/2023,2550,2600,2580
Uttar Pradesh,Hardoi,Madhoganj,Uttar PradeshHardoiMadhoganj,Tomato,Hybrid,FAQ,31/07/2023,7730,7800,7760
Uttar Pradesh,Hardoi,Madhoganj,Uttar PradeshHardoiMadhoganj,Wheat,Dara,FAQ,31/07/2023,2250,2300,2270
Uttar Pradesh,Hardoi,Sandi,Uttar PradeshHardoiSandi,Gur(Jaggery),Pathari,FAQ,31/07/2023,2000,2100,2050
Uttar Pradesh,Hardoi,Sandila,Uttar PradeshHardoiSandila,Apple,Kasmir/Shimla - II,Large,31/07/2023,9900,10000,9950
Uttar Pradesh,Hardoi,Sandila,Uttar PradeshHardoiSandila,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,31/07/2023,12550,12650,12600
Uttar Pradesh,Hardoi,Sandila,Uttar PradeshHardoiSandila,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,31/07/2023,5600,5680,5640
Uttar Pradesh,Hardoi,Sandila,Uttar PradeshHardoiSandila,Bottle gourd,Bottle Gourd,FAQ,31/07/2023,1900,2000,1950
Uttar Pradesh,Hardoi,Sandila,Uttar PradeshHardoiSandila,Brinjal,Brinjal,FAQ,31/07/2023,2150,2250,2200
Uttar Pradesh,Hardoi,Sandila,Uttar PradeshHardoiSandila,Garlic,Garlic,FAQ,31/07/2023,6600,6700,6650
Uttar Pradesh,Hardoi,Sandila,Uttar PradeshHardoiSandila,Ginger(Green),Green Ginger,FAQ,31/07/2023,9630,9710,9670
Uttar Pradesh,Hardoi,Sandila,Uttar PradeshHardoiSandila,Green Chilli,Green Chilly,FAQ,31/07/2023,5580,5660,5620
Uttar Pradesh,Hardoi,Sandila,Uttar PradeshHardoiSandila,Gur(Jaggery),Yellow,FAQ,31/07/2023,3600,3700,3650
Uttar Pradesh,Hardoi,Sandila,Uttar PradeshHardoiSandila,Maize,Yellow,FAQ,31/07/2023,1980,2060,2020
Uttar Pradesh,Hardoi,Sandila,Uttar PradeshHardoiSandila,Mango (Raw-Ripe),Mango - Raw-Ripe,FAQ,31/07/2023,2500,2600,2550
Uttar Pradesh,Hardoi,Sandila,Uttar PradeshHardoiSandila,Onion,Red,FAQ,31/07/2023,1530,1610,1570
Uttar Pradesh,Hardoi,Sandila,Uttar PradeshHardoiSandila,Paddy(Dhan)(Common),Common,FAQ,31/07/2023,1980,2060,2020
Uttar Pradesh,Hardoi,Sandila,Uttar PradeshHardoiSandila,Pomegranate,Pomogranate,Medium,31/07/2023,6680,6770,6730
Uttar Pradesh,Hardoi,Sandila,Uttar PradeshHardoiSandila,Potato,Badshah,FAQ,31/07/2023,1100,1200,1150
Uttar Pradesh,Hardoi,Sandila,Uttar PradeshHardoiSandila,Rice,III,FAQ,31/07/2023,2550,2630,2590
Uttar Pradesh,Hardoi,Sandila,Uttar PradeshHardoiSandila,Tomato,Hybrid,FAQ,31/07/2023,7700,7800,7750
Uttar Pradesh,Hardoi,Sandila,Uttar PradeshHardoiSandila,Wheat,Dara,FAQ,31/07/2023,2240,2320,2280
Uttar Pradesh,Hathras,Shadabad,Uttar PradeshHathrasShadabad,Onion,Red,FAQ,31/07/2023,900,1000,950
Uttar Pradesh,Hathras,Shadabad,Uttar PradeshHathrasShadabad,Potato,Desi,FAQ,31/07/2023,750,850,800
Uttar Pradesh,Hathras,Sikandraraau,Uttar PradeshHathrasSikandraraau,Bajra(Pearl Millet/Cumbu),Deshi,FAQ,31/07/2023,1450,1610,1575
Uttar Pradesh,Hathras,Sikandraraau,Uttar PradeshHathrasSikandraraau,Maize,Yellow,FAQ,31/07/2023,1370,1625,1490
Uttar Pradesh,Hathras,Sikandraraau,Uttar PradeshHathrasSikandraraau,Wheat,Dara,FAQ,31/07/2023,2125,2160,2150
Uttar Pradesh,Jalaun (Orai),Ait,Uttar PradeshJalaun (Orai)Ait,Peas(Dry),Other,FAQ,31/07/2023,4400,4469,4430
Uttar Pradesh,Jalaun (Orai),Jalaun,Uttar PradeshJalaun (Orai)Jalaun,Banana,Banana - Ripe,Medium,31/07/2023,1900,2100,2000
Uttar Pradesh,Jalaun (Orai),Jalaun,Uttar PradeshJalaun (Orai)Jalaun,Bhindi(Ladies Finger),Bhindi,FAQ,31/07/2023,750,900,800
Uttar Pradesh,Jalaun (Orai),Jalaun,Uttar PradeshJalaun (Orai)Jalaun,Brinjal,Round/Long,FAQ,31/07/2023,1050,1250,1200
Uttar Pradesh,Jalaun (Orai),Jalaun,Uttar PradeshJalaun (Orai)Jalaun,Cauliflower,Cauliflower,FAQ,31/07/2023,2800,3100,3000
Uttar Pradesh,Jalaun (Orai),Jalaun,Uttar PradeshJalaun (Orai)Jalaun,Colacasia,Colacasia,FAQ,31/07/2023,2900,3050,3000
Uttar Pradesh,Jalaun (Orai),Jalaun,Uttar PradeshJalaun (Orai)Jalaun,Green Chilli,Green Chilly,FAQ,31/07/2023,4800,5050,5000
Uttar Pradesh,Jalaun (Orai),Jalaun,Uttar PradeshJalaun (Orai)Jalaun,Jack Fruit,Jack Fruit,Medium,31/07/2023,750,900,800
Uttar Pradesh,Jalaun (Orai),Jalaun,Uttar PradeshJalaun (Orai)Jalaun,Onion,Red,FAQ,31/07/2023,1100,1250,1200
Uttar Pradesh,Jalaun (Orai),Jalaun,Uttar PradeshJalaun (Orai)Jalaun,Potato,Desi,FAQ,31/07/2023,1000,1100,1050
Uttar Pradesh,Jalaun (Orai),Jalaun,Uttar PradeshJalaun (Orai)Jalaun,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,31/07/2023,900,1100,1000
Uttar Pradesh,Jalaun (Orai),Konch,Uttar PradeshJalaun (Orai)Konch,Apple,Delicious,Medium,31/07/2023,9200,9300,9250
Uttar Pradesh,Jalaun (Orai),Konch,Uttar PradeshJalaun (Orai)Konch,Banana,Banana - Ripe,Medium,31/07/2023,1950,2050,2000
Uttar Pradesh,Jalaun (Orai),Konch,Uttar PradeshJalaun (Orai)Konch,Bottle gourd,Bottle Gourd,FAQ,31/07/2023,1750,1850,1800
Uttar Pradesh,Jalaun (Orai),Konch,Uttar PradeshJalaun (Orai)Konch,Brinjal,Round/Long,FAQ,31/07/2023,1500,1700,1600
Uttar Pradesh,Jalaun (Orai),Konch,Uttar PradeshJalaun (Orai)Konch,Green Chilli,Green Chilly,FAQ,31/07/2023,5400,5500,5500
Uttar Pradesh,Jalaun (Orai),Konch,Uttar PradeshJalaun (Orai)Konch,Gur(Jaggery),Red,FAQ,31/07/2023,3750,3850,3800
Uttar Pradesh,Jalaun (Orai),Konch,Uttar PradeshJalaun (Orai)Konch,Lemon,Lemon,FAQ,31/07/2023,2400,2500,2450
Uttar Pradesh,Jalaun (Orai),Konch,Uttar PradeshJalaun (Orai)Konch,Onion,Red,FAQ,31/07/2023,1300,1400,1400
Uttar Pradesh,Jalaun (Orai),Konch,Uttar PradeshJalaun (Orai)Konch,Papaya,Papaya,Medium,31/07/2023,2150,2250,2200
Uttar Pradesh,Jalaun (Orai),Konch,Uttar PradeshJalaun (Orai)Konch,Pomegranate,Pomogranate,Medium,31/07/2023,5450,5550,5500
Uttar Pradesh,Jalaun (Orai),Konch,Uttar PradeshJalaun (Orai)Konch,Potato,Desi,FAQ,31/07/2023,1140,1240,1240
Uttar Pradesh,Jalaun (Orai),Konch,Uttar PradeshJalaun (Orai)Konch,Pumpkin,Pumpkin,FAQ,31/07/2023,1550,1650,1600
Uttar Pradesh,Jalaun (Orai),Konch,Uttar PradeshJalaun (Orai)Konch,Tomato,Deshi,FAQ,31/07/2023,8300,8400,8400
Uttar Pradesh,Jalaun (Orai),Orai,Uttar PradeshJalaun (Orai)Orai,Apple,Delicious,Medium,31/07/2023,9500,9700,9600
Uttar Pradesh,Jalaun (Orai),Orai,Uttar PradeshJalaun (Orai)Orai,Banana,Banana - Ripe,Medium,31/07/2023,2100,2200,2150
Uttar Pradesh,Jalaun (Orai),Orai,Uttar PradeshJalaun (Orai)Orai,Bhindi(Ladies Finger),Bhindi,FAQ,31/07/2023,1600,1800,1700
Uttar Pradesh,Jalaun (Orai),Orai,Uttar PradeshJalaun (Orai)Orai,Bottle gourd,Bottle Gourd,FAQ,31/07/2023,1700,1900,1800
Uttar Pradesh,Jalaun (Orai),Orai,Uttar PradeshJalaun (Orai)Orai,Brinjal,Brinjal,FAQ,31/07/2023,1900,2100,2000
Uttar Pradesh,Jalaun (Orai),Orai,Uttar PradeshJalaun (Orai)Orai,Cabbage,Cabbage,FAQ,31/07/2023,1500,1700,1600
Uttar Pradesh,Jalaun (Orai),Orai,Uttar PradeshJalaun (Orai)Orai,Garlic,Desi,FAQ,31/07/2023,7300,7500,7400
Uttar Pradesh,Jalaun (Orai),Orai,Uttar PradeshJalaun (Orai)Orai,Green Chilli,Green Chilly,FAQ,31/07/2023,5500,5700,5600
Uttar Pradesh,Jalaun (Orai),Orai,Uttar PradeshJalaun (Orai)Orai,Gur(Jaggery),Red,FAQ,31/07/2023,3600,3800,3700
Uttar Pradesh,Jalaun (Orai),Orai,Uttar PradeshJalaun (Orai)Orai,Lime,Lime,Medium,31/07/2023,2500,2700,2600
Uttar Pradesh,Jalaun (Orai),Orai,Uttar PradeshJalaun (Orai)Orai,Onion,Nasik,FAQ,31/07/2023,1350,1450,1400
Uttar Pradesh,Jalaun (Orai),Orai,Uttar PradeshJalaun (Orai)Orai,Pomegranate,Pomogranate,Medium,31/07/2023,5700,5900,5800
Uttar Pradesh,Jalaun (Orai),Orai,Uttar PradeshJalaun (Orai)Orai,Potato,Desi,FAQ,31/07/2023,1230,1320,1280
Uttar Pradesh,Jalaun (Orai),Orai,Uttar PradeshJalaun (Orai)Orai,Pumpkin,Pumpkin,FAQ,31/07/2023,1500,1700,1600
Uttar Pradesh,Jalaun (Orai),Orai,Uttar PradeshJalaun (Orai)Orai,Tomato,Deshi,FAQ,31/07/2023,8300,8500,8400
Uttar Pradesh,Jaunpur,Jaunpur,Uttar PradeshJaunpurJaunpur,Arhar Dal(Tur Dal),Arhar Dal(Tur),FAQ,31/07/2023,13100,13160,13125
Uttar Pradesh,Jaunpur,Jaunpur,Uttar PradeshJaunpurJaunpur,Bengal Gram Dal (Chana Dal),Bengal Gram Dal,FAQ,31/07/2023,6300,6400,6360
Uttar Pradesh,Jaunpur,Jaunpur,Uttar PradeshJaunpurJaunpur,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,31/07/2023,5650,5750,5700
Uttar Pradesh,Jaunpur,Jaunpur,Uttar PradeshJaunpurJaunpur,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,31/07/2023,8500,8600,8550
Uttar Pradesh,Jaunpur,Jaunpur,Uttar PradeshJaunpurJaunpur,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,31/07/2023,9450,9550,9500
Uttar Pradesh,Jaunpur,Jaunpur,Uttar PradeshJaunpurJaunpur,Green Gram (Moong)(Whole),Green (Whole),FAQ,31/07/2023,8500,8600,8550
Uttar Pradesh,Jaunpur,Jaunpur,Uttar PradeshJaunpurJaunpur,Green Gram Dal (Moong Dal),Green Gram Dal,FAQ,31/07/2023,9550,9650,9600
Uttar Pradesh,Jaunpur,Jaunpur,Uttar PradeshJaunpurJaunpur,Gur(Jaggery),Red,FAQ,31/07/2023,4500,4600,4550
Uttar Pradesh,Jaunpur,Jaunpur,Uttar PradeshJaunpurJaunpur,Lentil (Masur)(Whole),Kala Masoor New,FAQ,31/07/2023,6700,6800,6750
Uttar Pradesh,Jaunpur,Jaunpur,Uttar PradeshJaunpurJaunpur,Maize,Yellow,FAQ,31/07/2023,2165,2210,2185
Uttar Pradesh,Jaunpur,Jaunpur,Uttar PradeshJaunpurJaunpur,Masur Dal,Masur Dal,FAQ,31/07/2023,8200,8300,8250
Uttar Pradesh,Jaunpur,Jaunpur,Uttar PradeshJaunpurJaunpur,Mustard,Lohi Black,FAQ,31/07/2023,5450,5550,5500
Uttar Pradesh,Jaunpur,Jaunpur,Uttar PradeshJaunpurJaunpur,Peas(Dry),Peas(Dry),FAQ,31/07/2023,5300,5400,5360
Uttar Pradesh,Jaunpur,Jaunpur,Uttar PradeshJaunpurJaunpur,Rice,III,FAQ,31/07/2023,2600,2650,2625
Uttar Pradesh,Jaunpur,Jaunpur,Uttar PradeshJaunpurJaunpur,Wheat,Dara,FAQ,31/07/2023,2290,2325,2310
Uttar Pradesh,Jaunpur,Mugrabaadshahpur,Uttar PradeshJaunpurMugrabaadshahpur,Apple,Delicious,Medium,31/07/2023,10250,10450,10350
